date,state,district,market,crop_name,demand_quantity
2026-02-03,Madhya Pradesh,Indore,Indore,Tomato,1643.08
2026-02-04,Madhya Pradesh,Indore,Indore,Tomato,1877.42
2026-02-05,Madhya Pradesh,Indore,Indore,Tomato,1598.54
2026-02-06,Madhya Pradesh,Indore,Indore,Tomato,1743.81
2026-02-07,Madhya Pradesh,Indore,Indore,Tomato,1777.83
2026-02-08,Madhya Pradesh,Indore,Indore,Tomato,1711.06
2026-02-09,Madhya Pradesh,Indore,Indore,Tomato,1609.54
2026-02-10,Madhya Pradesh,Indore,Indore,Tomato,1755.71
2026-02-11,Madhya Pradesh,Indore,Indore,Tomato,1623.39
2026-02-12,Madhya Pradesh,Indore,Indore,Tomato,1808.69
2026-02-13,Madhya Pradesh,Indore,Indore,Tomato,1863.22
2026-02-14,Madhya Pradesh,Indore,Indore,Tomato,1868.59
2026-02-15,Madhya Pradesh,Indore,Indore,Tomato,1816.69
2026-02-16,Madhya Pradesh,Indore,Indore,Tomato,1553.22
2026-02-17,Madhya Pradesh,Indore,Indore,Tomato,1523.1
2026-02-18,Madhya Pradesh,Indore,Indore,Tomato,1938.25
2026-02-19,Madhya Pradesh,Indore,Indore,Tomato,1895.22
2026-02-20,Madhya Pradesh,Indore,Indore,Tomato,1774.65
2026-02-21,Madhya Pradesh,Indore,Indore,Tomato,2026.21
2026-02-22,Madhya Pradesh,Indore,Indore,Tomato,1767.43
2026-02-23,Madhya Pradesh,Indore,Indore,Tomato,1848.68
2026-02-24,Madhya Pradesh,Indore,Indore,Tomato,1736.14
2026-02-25,Madhya Pradesh,Indore,Indore,Tomato,2061.11
2026-02-26,Madhya Pradesh,Indore,Indore,Tomato,2105.11
2026-02-27,Madhya Pradesh,Indore,Indore,Tomato,1862.17
2026-02-28,Madhya Pradesh,Indore,Indore,Tomato,1974.96
2026-03-01,Madhya Pradesh,Indore,Indore,Tomato,1853.49
2026-03-02,Madhya Pradesh,Indore,Indore,Tomato,1892.37
2026-03-03,Madhya Pradesh,Indore,Indore,Tomato,1629.0
2026-03-04,Madhya Pradesh,Indore,Indore,Tomato,1908.09
2026-03-05,Madhya Pradesh,Indore,Indore,Tomato,2034.82
2026-03-06,Madhya Pradesh,Indore,Indore,Tomato,1678.93
2026-03-07,Madhya Pradesh,Indore,Indore,Tomato,1713.01
2026-03-08,Madhya Pradesh,Indore,Indore,Tomato,1535.07
2026-03-09,Madhya Pradesh,Indore,Indore,Tomato,1710.46
2026-03-10,Madhya Pradesh,Indore,Indore,Tomato,1851.72
2026-03-11,Madhya Pradesh,Indore,Indore,Tomato,2030.22
2026-03-12,Madhya Pradesh,Indore,Indore,Tomato,1920.92
2026-03-13,Madhya Pradesh,Indore,Indore,Tomato,2151.0
2026-03-14,Madhya Pradesh,Indore,Indore,Tomato,1701.14
2026-03-15,Madhya Pradesh,Indore,Indore,Tomato,1589.72
2026-03-16,Madhya Pradesh,Indore,Indore,Tomato,1749.92
2026-03-17,Madhya Pradesh,Indore,Indore,Tomato,1824.01
2026-03-18,Madhya Pradesh,Indore,Indore,Tomato,1845.96
2026-03-19,Madhya Pradesh,Indore,Indore,Tomato,1645.73
2026-03-20,Madhya Pradesh,Indore,Indore,Tomato,1931.57
2026-03-21,Madhya Pradesh,Indore,Indore,Tomato,1722.01
2026-03-22,Madhya Pradesh,Indore,Indore,Tomato,1901.08
2026-03-23,Madhya Pradesh,Indore,Indore,Tomato,1812.35
2026-03-24,Madhya Pradesh,Indore,Indore,Tomato,1668.63
2026-03-25,Madhya Pradesh,Indore,Indore,Tomato,1793.1
2026-03-26,Madhya Pradesh,Indore,Indore,Tomato,1790.49
2026-03-27,Madhya Pradesh,Indore,Indore,Tomato,1944.37
2026-03-28,Madhya Pradesh,Indore,Indore,Tomato,2030.84
2026-03-29,Madhya Pradesh,Indore,Indore,Tomato,1697.78
2026-03-30,Madhya Pradesh,Indore,Indore,Tomato,1836.57
2026-03-31,Madhya Pradesh,Indore,Indore,Tomato,1726.17
2026-04-01,Madhya Pradesh,Indore,Indore,Tomato,1762.75
2026-04-02,Madhya Pradesh,Indore,Indore,Tomato,1925.4
2026-04-03,Madhya Pradesh,Indore,Indore,Tomato,1816.6
2026-04-04,Madhya Pradesh,Indore,Indore,Tomato,1834.53
2026-04-05,Madhya Pradesh,Indore,Indore,Tomato,1674.57
2026-04-06,Madhya Pradesh,Indore,Indore,Tomato,2022.09
2026-04-07,Madhya Pradesh,Indore,Indore,Tomato,1800.33
2026-04-08,Madhya Pradesh,Indore,Indore,Tomato,1777.59
2026-04-09,Madhya Pradesh,Indore,Indore,Tomato,1971.42
2026-04-10,Madhya Pradesh,Indore,Indore,Tomato,1945.0
2026-04-11,Madhya Pradesh,Indore,Indore,Tomato,1880.27
2026-04-12,Madhya Pradesh,Indore,Indore,Tomato,1907.22
2026-04-13,Madhya Pradesh,Indore,Indore,Tomato,1872.15
2026-04-14,Madhya Pradesh,Indore,Indore,Tomato,1729.0
2026-04-15,Madhya Pradesh,Indore,Indore,Tomato,1793.11
2026-04-16,Madhya Pradesh,Indore,Indore,Tomato,1903.68
2026-04-17,Madhya Pradesh,Indore,Indore,Tomato,1643.0
2026-04-18,Madhya Pradesh,Indore,Indore,Tomato,1705.22
2026-04-19,Madhya Pradesh,Indore,Indore,Tomato,2000.65
2026-04-20,Madhya Pradesh,Indore,Indore,Tomato,1979.17
2026-04-21,Madhya Pradesh,Indore,Indore,Tomato,1760.87
2026-04-22,Madhya Pradesh,Indore,Indore,Tomato,1939.44
2026-04-23,Madhya Pradesh,Indore,Indore,Tomato,1978.35
2026-04-24,Madhya Pradesh,Indore,Indore,Tomato,2374.1
2026-04-25,Madhya Pradesh,Indore,Indore,Tomato,2050.77
2026-04-26,Madhya Pradesh,Indore,Indore,Tomato,1803.61
2026-04-27,Madhya Pradesh,Indore,Indore,Tomato,1650.19
2026-04-28,Madhya Pradesh,Indore,Indore,Tomato,1584.51
2026-04-29,Madhya Pradesh,Indore,Indore,Tomato,1883.04
2026-04-30,Madhya Pradesh,Indore,Indore,Tomato,1825.7
2026-05-01,Madhya Pradesh,Indore,Indore,Tomato,1750.63
2026-05-02,Madhya Pradesh,Indore,Indore,Tomato,1806.87
2026-05-03,Madhya Pradesh,Indore,Indore,Tomato,1673.55
2026-05-04,Madhya Pradesh,Indore,Indore,Tomato,1966.77
2026-05-05,Madhya Pradesh,Indore,Indore,Tomato,1884.83
2026-05-06,Madhya Pradesh,Indore,Indore,Tomato,1844.72
2026-05-07,Madhya Pradesh,Indore,Indore,Tomato,2114.52
2026-05-08,Madhya Pradesh,Indore,Indore,Tomato,1942.34
2026-05-09,Madhya Pradesh,Indore,Indore,Tomato,1766.73
2026-05-10,Madhya Pradesh,Indore,Indore,Tomato,1990.02
2026-05-11,Madhya Pradesh,Indore,Indore,Tomato,1812.5
2026-05-12,Madhya Pradesh,Indore,Indore,Tomato,1634.36
2026-05-13,Madhya Pradesh,Indore,Indore,Tomato,1807.44
2026-05-14,Madhya Pradesh,Indore,Indore,Tomato,1784.63
2026-05-15,Madhya Pradesh,Indore,Indore,Tomato,1730.93
2026-05-16,Madhya Pradesh,Indore,Indore,Tomato,1985.5
2026-05-17,Madhya Pradesh,Indore,Indore,Tomato,2021.42
2026-05-18,Madhya Pradesh,Indore,Indore,Tomato,1561.95
2026-05-19,Madhya Pradesh,Indore,Indore,Tomato,1815.46
2026-05-20,Madhya Pradesh,Indore,Indore,Tomato,1732.47
2026-05-21,Madhya Pradesh,Indore,Indore,Tomato,1819.17
2026-05-22,Madhya Pradesh,Indore,Indore,Tomato,1819.4
2026-05-23,Madhya Pradesh,Indore,Indore,Tomato,1734.72
2026-05-24,Madhya Pradesh,Indore,Indore,Tomato,1771.29
2026-05-25,Madhya Pradesh,Indore,Indore,Tomato,1614.13
2026-05-26,Madhya Pradesh,Indore,Indore,Tomato,1761.2
2026-05-27,Madhya Pradesh,Indore,Indore,Tomato,1789.59
2026-05-28,Madhya Pradesh,Indore,Indore,Tomato,1831.89
2026-05-29,Madhya Pradesh,Indore,Indore,Tomato,1757.98
2026-05-30,Madhya Pradesh,Indore,Indore,Tomato,1752.01
2026-05-31,Madhya Pradesh,Indore,Indore,Tomato,1837.47
2026-06-01,Madhya Pradesh,Indore,Indore,Tomato,1753.38
2026-06-02,Madhya Pradesh,Indore,Indore,Tomato,1591.26
2026-06-03,Madhya Pradesh,Indore,Indore,Tomato,1786.79
2026-06-04,Madhya Pradesh,Indore,Indore,Tomato,1937.27
2026-06-05,Madhya Pradesh,Indore,Indore,Tomato,1637.47
2026-06-06,Madhya Pradesh,Indore,Indore,Tomato,1871.53
2026-06-07,Madhya Pradesh,Indore,Indore,Tomato,1643.2
2026-06-08,Madhya Pradesh,Indore,Indore,Tomato,1739.07
2026-06-09,Madhya Pradesh,Indore,Indore,Tomato,1595.9
2026-06-10,Madhya Pradesh,Indore,Indore,Tomato,1529.9
2026-06-11,Madhya Pradesh,Indore,Indore,Tomato,1609.11
2026-06-12,Madhya Pradesh,Indore,Indore,Tomato,1835.38
2026-06-13,Madhya Pradesh,Indore,Indore,Tomato,1810.78
2026-06-14,Madhya Pradesh,Indore,Indore,Tomato,1591.87
2026-06-15,Madhya Pradesh,Indore,Indore,Tomato,1722.78
2026-06-16,Madhya Pradesh,Indore,Indore,Tomato,1469.01
2026-06-17,Madhya Pradesh,Indore,Indore,Tomato,1718.37
2026-06-18,Madhya Pradesh,Indore,Indore,Tomato,1638.32
2026-06-19,Madhya Pradesh,Indore,Indore,Tomato,1720.6
2026-06-20,Madhya Pradesh,Indore,Indore,Tomato,1758.41
2026-06-21,Madhya Pradesh,Indore,Indore,Tomato,1573.7
2026-06-22,Madhya Pradesh,Indore,Indore,Tomato,1580.98
2026-06-23,Madhya Pradesh,Indore,Indore,Tomato,1752.98
2026-06-24,Madhya Pradesh,Indore,Indore,Tomato,1631.83
2026-06-25,Madhya Pradesh,Indore,Indore,Tomato,1866.21
2026-06-26,Madhya Pradesh,Indore,Indore,Tomato,1635.1
2026-06-27,Madhya Pradesh,Indore,Indore,Tomato,1789.85
2026-06-28,Madhya Pradesh,Indore,Indore,Tomato,1815.23
2026-06-29,Madhya Pradesh,Indore,Indore,Tomato,1322.88
2026-06-30,Madhya Pradesh,Indore,Indore,Tomato,1522.29
2026-07-01,Madhya Pradesh,Indore,Indore,Tomato,1741.62
2026-07-02,Madhya Pradesh,Indore,Indore,Tomato,1710.81
2026-07-03,Madhya Pradesh,Indore,Indore,Tomato,1793.0
2026-07-04,Madhya Pradesh,Indore,Indore,Tomato,1626.8
2026-07-05,Madhya Pradesh,Indore,Indore,Tomato,1632.58
2026-07-06,Madhya Pradesh,Indore,Indore,Tomato,1557.08
2026-07-07,Madhya Pradesh,Indore,Indore,Tomato,1716.24
2026-07-08,Madhya Pradesh,Indore,Indore,Tomato,1676.61
2026-07-09,Madhya Pradesh,Indore,Indore,Tomato,1748.07
2026-07-10,Madhya Pradesh,Indore,Indore,Tomato,1670.01
2026-07-11,Madhya Pradesh,Indore,Indore,Tomato,1614.31
2026-07-12,Madhya Pradesh,Indore,Indore,Tomato,1548.32
2026-07-13,Madhya Pradesh,Indore,Indore,Tomato,1591.69
2026-07-14,Madhya Pradesh,Indore,Indore,Tomato,1515.02
2026-07-15,Madhya Pradesh,Indore,Indore,Tomato,1653.65
2026-07-16,Madhya Pradesh,Indore,Indore,Tomato,1924.34
2026-07-17,Madhya Pradesh,Indore,Indore,Tomato,1795.12
2026-07-18,Madhya Pradesh,Indore,Indore,Tomato,1606.98
2026-07-19,Madhya Pradesh,Indore,Indore,Tomato,1703.16
2026-07-20,Madhya Pradesh,Indore,Indore,Tomato,1480.58
2026-07-21,Madhya Pradesh,Indore,Indore,Tomato,1316.92
2026-07-22,Madhya Pradesh,Indore,Indore,Tomato,1482.38
2026-07-23,Madhya Pradesh,Indore,Indore,Tomato,1436.98
2026-07-24,Madhya Pradesh,Indore,Indore,Tomato,1624.15
2026-07-25,Madhya Pradesh,Indore,Indore,Tomato,1620.61
2026-07-26,Madhya Pradesh,Indore,Indore,Tomato,1727.79
2026-07-27,Madhya Pradesh,Indore,Indore,Tomato,1534.56
2026-07-28,Madhya Pradesh,Indore,Indore,Tomato,1488.91
2026-07-29,Madhya Pradesh,Indore,Indore,Tomato,1661.33
2026-07-30,Madhya Pradesh,Indore,Indore,Tomato,1376.01
2026-07-31,Madhya Pradesh,Indore,Indore,Tomato,1666.6
2026-08-01,Madhya Pradesh,Indore,Indore,Tomato,1679.84
2026-08-02,Madhya Pradesh,Indore,Indore,Tomato,1365.27
2026-08-03,Madhya Pradesh,Indore,Indore,Tomato,1595.96
2026-08-04,Madhya Pradesh,Indore,Indore,Tomato,1524.82
2026-08-05,Madhya Pradesh,Indore,Indore,Tomato,1501.94
2026-08-06,Madhya Pradesh,Indore,Indore,Tomato,1675.13
2026-08-07,Madhya Pradesh,Indore,Indore,Tomato,1872.5
2026-08-08,Madhya Pradesh,Indore,Indore,Tomato,1590.85
2026-08-09,Madhya Pradesh,Indore,Indore,Tomato,1527.24
2026-08-10,Madhya Pradesh,Indore,Indore,Tomato,1409.93
2026-08-11,Madhya Pradesh,Indore,Indore,Tomato,1381.34
2026-08-12,Madhya Pradesh,Indore,Indore,Tomato,1614.21
2026-08-13,Madhya Pradesh,Indore,Indore,Tomato,1487.37
2026-08-14,Madhya Pradesh,Indore,Indore,Tomato,1601.91
2026-08-15,Madhya Pradesh,Indore,Indore,Tomato,1498.14
2026-08-16,Madhya Pradesh,Indore,Indore,Tomato,1531.14
2026-08-17,Madhya Pradesh,Indore,Indore,Tomato,1471.54
2026-08-18,Madhya Pradesh,Indore,Indore,Tomato,1555.34
2026-08-19,Madhya Pradesh,Indore,Indore,Tomato,1452.66
2026-08-20,Madhya Pradesh,Indore,Indore,Tomato,1533.18
2026-08-21,Madhya Pradesh,Indore,Indore,Tomato,1466.75
2026-08-22,Madhya Pradesh,Indore,Indore,Tomato,1483.92
2026-08-23,Madhya Pradesh,Indore,Indore,Tomato,1502.87
2026-08-24,Madhya Pradesh,Indore,Indore,Tomato,1496.85
2026-08-25,Madhya Pradesh,Indore,Indore,Tomato,1341.24
2026-08-26,Madhya Pradesh,Indore,Indore,Tomato,1580.63
2026-08-27,Madhya Pradesh,Indore,Indore,Tomato,1692.67
2026-08-28,Madhya Pradesh,Indore,Indore,Tomato,1603.26
2026-08-29,Madhya Pradesh,Indore,Indore,Tomato,1715.08
2026-08-30,Madhya Pradesh,Indore,Indore,Tomato,1371.12
2026-08-31,Madhya Pradesh,Indore,Indore,Tomato,1285.11
2025-01-01,Madhya Pradesh,Indore,Indore,Onion,1575.88
2025-01-02,Madhya Pradesh,Indore,Indore,Onion,2072.3
2025-01-03,Madhya Pradesh,Indore,Indore,Onion,1985.8
2025-01-04,Madhya Pradesh,Indore,Indore,Onion,1848.02
2025-01-05,Madhya Pradesh,Indore,Indore,Onion,1816.53
2025-01-06,Madhya Pradesh,Indore,Indore,Onion,1600.49
2025-01-07,Madhya Pradesh,Indore,Indore,Onion,2061.4
2025-01-08,Madhya Pradesh,Indore,Indore,Onion,1853.56
2025-01-09,Madhya Pradesh,Indore,Indore,Onion,1928.88
2025-01-10,Madhya Pradesh,Indore,Indore,Onion,2035.96
2025-01-11,Madhya Pradesh,Indore,Indore,Onion,1956.64
2025-01-12,Madhya Pradesh,Indore,Indore,Onion,1846.13
2025-01-13,Madhya Pradesh,Indore,Indore,Onion,1674.28
2025-01-14,Madhya Pradesh,Indore,Indore,Onion,1854.59
2025-01-15,Madhya Pradesh,Indore,Indore,Onion,2120.41
2025-01-16,Madhya Pradesh,Indore,Indore,Onion,2136.06
2025-01-17,Madhya Pradesh,Indore,Indore,Onion,2196.1
2025-01-18,Madhya Pradesh,Indore,Indore,Onion,1860.98
2025-01-19,Madhya Pradesh,Indore,Indore,Onion,1724.73
2025-01-20,Madhya Pradesh,Indore,Indore,Onion,1790.8
2025-01-21,Madhya Pradesh,Indore,Indore,Onion,1837.06
2025-01-22,Madhya Pradesh,Indore,Indore,Onion,2055.67
2025-01-23,Madhya Pradesh,Indore,Indore,Onion,1753.62
2025-01-24,Madhya Pradesh,Indore,Indore,Onion,2228.56
2025-01-25,Madhya Pradesh,Indore,Indore,Onion,1944.43
2025-01-26,Madhya Pradesh,Indore,Indore,Onion,1831.12
2025-01-27,Madhya Pradesh,Indore,Indore,Onion,1709.64
2025-01-28,Madhya Pradesh,Indore,Indore,Onion,1647.52
2025-01-29,Madhya Pradesh,Indore,Indore,Onion,2056.04
2025-01-30,Madhya Pradesh,Indore,Indore,Onion,2035.42
2025-01-31,Madhya Pradesh,Indore,Indore,Onion,1863.85
2025-02-01,Madhya Pradesh,Indore,Indore,Onion,1819.46
2025-02-02,Madhya Pradesh,Indore,Indore,Onion,1875.34
2025-02-03,Madhya Pradesh,Indore,Indore,Onion,2090.5
2025-02-04,Madhya Pradesh,Indore,Indore,Onion,1860.81
2025-02-05,Madhya Pradesh,Indore,Indore,Onion,1768.92
2025-02-06,Madhya Pradesh,Indore,Indore,Onion,2023.51
2025-02-07,Madhya Pradesh,Indore,Indore,Onion,2043.01
2025-02-08,Madhya Pradesh,Indore,Indore,Onion,1649.69
2025-02-09,Madhya Pradesh,Indore,Indore,Onion,1944.12
2025-02-10,Madhya Pradesh,Indore,Indore,Onion,1870.97
2025-02-11,Madhya Pradesh,Indore,Indore,Onion,2018.98
2025-02-12,Madhya Pradesh,Indore,Indore,Onion,2267.58
2025-02-13,Madhya Pradesh,Indore,Indore,Onion,2255.44
2025-02-14,Madhya Pradesh,Indore,Indore,Onion,2074.56
2025-02-15,Madhya Pradesh,Indore,Indore,Onion,1904.13
2025-02-16,Madhya Pradesh,Indore,Indore,Onion,2337.03
2025-02-17,Madhya Pradesh,Indore,Indore,Onion,1937.34
2025-02-18,Madhya Pradesh,Indore,Indore,Onion,1954.6
2025-02-19,Madhya Pradesh,Indore,Indore,Onion,2032.57
2025-02-20,Madhya Pradesh,Indore,Indore,Onion,2148.96
2025-02-21,Madhya Pradesh,Indore,Indore,Onion,2121.54
2025-02-22,Madhya Pradesh,Indore,Indore,Onion,2007.69
2025-02-23,Madhya Pradesh,Indore,Indore,Onion,1929.61
2025-02-24,Madhya Pradesh,Indore,Indore,Onion,1949.85
2025-02-25,Madhya Pradesh,Indore,Indore,Onion,1902.31
2025-02-26,Madhya Pradesh,Indore,Indore,Onion,1958.56
2025-02-27,Madhya Pradesh,Indore,Indore,Onion,2161.5
2025-02-28,Madhya Pradesh,Indore,Indore,Onion,2130.22
2025-03-01,Madhya Pradesh,Indore,Indore,Onion,2339.1
2025-03-02,Madhya Pradesh,Indore,Indore,Onion,1652.91
2025-03-03,Madhya Pradesh,Indore,Indore,Onion,2127.37
2025-03-04,Madhya Pradesh,Indore,Indore,Onion,2173.74
2025-03-05,Madhya Pradesh,Indore,Indore,Onion,1781.24
2025-03-06,Madhya Pradesh,Indore,Indore,Onion,2116.11
2025-03-07,Madhya Pradesh,Indore,Indore,Onion,2134.25
2025-03-08,Madhya Pradesh,Indore,Indore,Onion,1926.92
2025-03-09,Madhya Pradesh,Indore,Indore,Onion,1937.78
2025-03-10,Madhya Pradesh,Indore,Indore,Onion,1840.07
2025-03-11,Madhya Pradesh,Indore,Indore,Onion,2265.37
2025-03-12,Madhya Pradesh,Indore,Indore,Onion,2240.12
2025-03-13,Madhya Pradesh,Indore,Indore,Onion,2381.75
2025-03-14,Madhya Pradesh,Indore,Indore,Onion,2321.45
2025-03-15,Madhya Pradesh,Indore,Indore,Onion,1984.77
2025-03-16,Madhya Pradesh,Indore,Indore,Onion,1989.84
2025-03-17,Madhya Pradesh,Indore,Indore,Onion,2079.41
2025-03-18,Madhya Pradesh,Indore,Indore,Onion,1858.96
2025-03-19,Madhya Pradesh,Indore,Indore,Onion,2223.17
2025-03-20,Madhya Pradesh,Indore,Indore,Onion,2165.13
2025-03-21,Madhya Pradesh,Indore,Indore,Onion,2166.12
2025-03-22,Madhya Pradesh,Indore,Indore,Onion,2276.76
2025-03-23,Madhya Pradesh,Indore,Indore,Onion,2142.92
2025-03-24,Madhya Pradesh,Indore,Indore,Onion,1971.17
2025-03-25,Madhya Pradesh,Indore,Indore,Onion,2210.07
2025-03-26,Madhya Pradesh,Indore,Indore,Onion,1967.61
2025-03-27,Madhya Pradesh,Indore,Indore,Onion,2308.66
2025-03-28,Madhya Pradesh,Indore,Indore,Onion,2327.85
2025-03-29,Madhya Pradesh,Indore,Indore,Onion,2131.34
2025-03-30,Madhya Pradesh,Indore,Indore,Onion,2134.69
2025-03-31,Madhya Pradesh,Indore,Indore,Onion,1852.43
2025-04-01,Madhya Pradesh,Indore,Indore,Onion,2184.38
2025-04-02,Madhya Pradesh,Indore,Indore,Onion,2108.28
2025-04-03,Madhya Pradesh,Indore,Indore,Onion,2138.92
2025-04-04,Madhya Pradesh,Indore,Indore,Onion,2406.03
2025-04-05,Madhya Pradesh,Indore,Indore,Onion,2076.48
2025-04-06,Madhya Pradesh,Indore,Indore,Onion,1885.62
2025-04-07,Madhya Pradesh,Indore,Indore,Onion,1812.7
2025-04-08,Madhya Pradesh,Indore,Indore,Onion,2142.48
2025-04-09,Madhya Pradesh,Indore,Indore,Onion,1947.39
2025-04-10,Madhya Pradesh,Indore,Indore,Onion,2495.92
2025-04-11,Madhya Pradesh,Indore,Indore,Onion,1916.6
2025-04-12,Madhya Pradesh,Indore,Indore,Onion,2445.21
2025-04-13,Madhya Pradesh,Indore,Indore,Onion,2123.63
2025-04-14,Madhya Pradesh,Indore,Indore,Onion,2020.88
2025-04-15,Madhya Pradesh,Indore,Indore,Onion,1976.64
2025-04-16,Madhya Pradesh,Indore,Indore,Onion,2198.01
2025-04-17,Madhya Pradesh,Indore,Indore,Onion,2215.54
2025-04-18,Madhya Pradesh,Indore,Indore,Onion,2414.59
2025-04-19,Madhya Pradesh,Indore,Indore,Onion,2200.49
2025-04-20,Madhya Pradesh,Indore,Indore,Onion,2111.63
2025-04-21,Madhya Pradesh,Indore,Indore,Onion,1979.43
2025-04-22,Madhya Pradesh,Indore,Indore,Onion,2042.75
2025-04-23,Madhya Pradesh,Indore,Indore,Onion,2179.4
2025-04-24,Madhya Pradesh,Indore,Indore,Onion,1950.53
2025-04-25,Madhya Pradesh,Indore,Indore,Onion,2024.29
2025-04-26,Madhya Pradesh,Indore,Indore,Onion,2289.62
2025-04-27,Madhya Pradesh,Indore,Indore,Onion,2107.65
2025-04-28,Madhya Pradesh,Indore,Indore,Onion,1997.83
2025-04-29,Madhya Pradesh,Indore,Indore,Onion,2045.73
2025-04-30,Madhya Pradesh,Indore,Indore,Onion,2176.43
2025-05-01,Madhya Pradesh,Indore,Indore,Onion,2122.82
2025-05-02,Madhya Pradesh,Indore,Indore,Onion,2103.76
2025-05-03,Madhya Pradesh,Indore,Indore,Onion,2195.54
2025-05-04,Madhya Pradesh,Indore,Indore,Onion,1930.22
2025-05-05,Madhya Pradesh,Indore,Indore,Onion,2070.61
2025-05-06,Madhya Pradesh,Indore,Indore,Onion,1789.54
2025-05-07,Madhya Pradesh,Indore,Indore,Onion,2264.51
2025-05-08,Madhya Pradesh,Indore,Indore,Onion,2265.31
2025-05-09,Madhya Pradesh,Indore,Indore,Onion,2250.53
2025-05-10,Madhya Pradesh,Indore,Indore,Onion,2299.64
2025-05-11,Madhya Pradesh,Indore,Indore,Onion,2297.97
2025-05-12,Madhya Pradesh,Indore,Indore,Onion,2140.84
2025-05-13,Madhya Pradesh,Indore,Indore,Onion,1756.99
2025-05-14,Madhya Pradesh,Indore,Indore,Onion,1908.69
2025-05-15,Madhya Pradesh,Indore,Indore,Onion,2080.63
2025-05-16,Madhya Pradesh,Indore,Indore,Onion,2197.29
2025-05-17,Madhya Pradesh,Indore,Indore,Onion,2211.32
2025-05-18,Madhya Pradesh,Indore,Indore,Onion,1937.03
2025-05-19,Madhya Pradesh,Indore,Indore,Onion,2007.53
2025-05-20,Madhya Pradesh,Indore,Indore,Onion,1893.3
2025-05-21,Madhya Pradesh,Indore,Indore,Onion,1988.49
2025-05-22,Madhya Pradesh,Indore,Indore,Onion,1943.3
2025-05-23,Madhya Pradesh,Indore,Indore,Onion,2032.01
2025-05-24,Madhya Pradesh,Indore,Indore,Onion,1913.28
2025-05-25,Madhya Pradesh,Indore,Indore,Onion,1882.4
2025-05-26,Madhya Pradesh,Indore,Indore,Onion,2106.19
2025-05-27,Madhya Pradesh,Indore,Indore,Onion,1846.84
2025-05-28,Madhya Pradesh,Indore,Indore,Onion,2434.26
2025-05-29,Madhya Pradesh,Indore,Indore,Onion,2206.01
2025-05-30,Madhya Pradesh,Indore,Indore,Onion,2176.43
2025-05-31,Madhya Pradesh,Indore,Indore,Onion,1964.13
2025-06-01,Madhya Pradesh,Indore,Indore,Onion,2095.46
2025-06-02,Madhya Pradesh,Indore,Indore,Onion,1860.81
2025-06-03,Madhya Pradesh,Indore,Indore,Onion,1971.87
2025-06-04,Madhya Pradesh,Indore,Indore,Onion,2395.07
2025-06-05,Madhya Pradesh,Indore,Indore,Onion,2092.51
2025-06-06,Madhya Pradesh,Indore,Indore,Onion,2293.11
2025-06-07,Madhya Pradesh,Indore,Indore,Onion,1962.2
2025-06-08,Madhya Pradesh,Indore,Indore,Onion,1967.61
2025-06-09,Madhya Pradesh,Indore,Indore,Onion,2151.54
2025-06-10,Madhya Pradesh,Indore,Indore,Onion,1845.27
2025-06-11,Madhya Pradesh,Indore,Indore,Onion,2258.92
2025-06-12,Madhya Pradesh,Indore,Indore,Onion,2181.87
2025-06-13,Madhya Pradesh,Indore,Indore,Onion,2011.59
2025-06-14,Madhya Pradesh,Indore,Indore,Onion,2126.07
2025-06-15,Madhya Pradesh,Indore,Indore,Onion,2078.0
2025-06-16,Madhya Pradesh,Indore,Indore,Onion,1970.07
2025-06-17,Madhya Pradesh,Indore,Indore,Onion,1693.95
2025-06-18,Madhya Pradesh,Indore,Indore,Onion,1875.86
2025-06-19,Madhya Pradesh,Indore,Indore,Onion,2013.92
2025-06-20,Madhya Pradesh,Indore,Indore,Onion,2053.37
2025-06-21,Madhya Pradesh,Indore,Indore,Onion,2093.8
2025-06-22,Madhya Pradesh,Indore,Indore,Onion,1941.15
2025-06-23,Madhya Pradesh,Indore,Indore,Onion,1686.39
2025-06-24,Madhya Pradesh,Indore,Indore,Onion,1925.0
2025-06-25,Madhya Pradesh,Indore,Indore,Onion,2030.36
2025-06-26,Madhya Pradesh,Indore,Indore,Onion,2097.94
2025-06-27,Madhya Pradesh,Indore,Indore,Onion,2186.93
2025-06-28,Madhya Pradesh,Indore,Indore,Onion,2091.67
2025-06-29,Madhya Pradesh,Indore,Indore,Onion,1948.87
2025-06-30,Madhya Pradesh,Indore,Indore,Onion,1822.88
2025-07-01,Madhya Pradesh,Indore,Indore,Onion,1631.66
2025-07-02,Madhya Pradesh,Indore,Indore,Onion,1974.79
2025-07-03,Madhya Pradesh,Indore,Indore,Onion,2016.49
2025-07-04,Madhya Pradesh,Indore,Indore,Onion,2039.58
2025-07-05,Madhya Pradesh,Indore,Indore,Onion,1771.62
2025-07-06,Madhya Pradesh,Indore,Indore,Onion,1718.0
2025-07-07,Madhya Pradesh,Indore,Indore,Onion,1936.08
2025-07-08,Madhya Pradesh,Indore,Indore,Onion,1812.27
2025-07-09,Madhya Pradesh,Indore,Indore,Onion,1976.94
2025-07-10,Madhya Pradesh,Indore,Indore,Onion,1960.1
2025-07-11,Madhya Pradesh,Indore,Indore,Onion,1974.0
2025-07-12,Madhya Pradesh,Indore,Indore,Onion,2040.46
2025-07-13,Madhya Pradesh,Indore,Indore,Onion,1763.13
2025-07-14,Madhya Pradesh,Indore,Indore,Onion,1786.52
